competition,season,country,competition_type,matchday,match_date,home_team,away_team,stadium,city,home_score,away_score,status,is_friendly,source,external_id
LaLiga,2025/2026,Spain,domestic_league,11,2025-11-01T20:00:00+00:00,Villarreal,Vallecano,,,4,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-01-villarreal-vallecano
LaLiga,2025/2026,Spain,domestic_league,11,2025-11-02T20:00:00+00:00,Alaves,Espanol,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-02-alaves-espanol
LaLiga,2025/2026,Spain,domestic_league,11,2025-11-02T20:00:00+00:00,Barcelona,Elche,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-02-barcelona-elche
LaLiga,2025/2026,Spain,domestic_league,11,2025-11-02T20:00:00+00:00,Betis,Mallorca,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-02-betis-mallorca
LaLiga,2025/2026,Spain,domestic_league,11,2025-11-02T20:00:00+00:00,Levante,Celta,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2025-11-02-levante-celta
LaLiga,2025/2026,Spain,domestic_league,11,2025-11-03T20:00:00+00:00,Oviedo,Osasuna,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-03-oviedo-osasuna
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-07T20:00:00+00:00,Elche,Sociedad,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-07-elche-sociedad
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-08T20:00:00+00:00,Ath Madrid,Levante,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-08-ath-madrid-levante
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-08T20:00:00+00:00,Espanol,Villarreal,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2025-11-08-espanol-villarreal
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-08T20:00:00+00:00,Girona,Alaves,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-08-girona-alaves
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-08T20:00:00+00:00,Sevilla,Osasuna,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-08-sevilla-osasuna
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-09T20:00:00+00:00,Ath Bilbao,Oviedo,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-09-ath-bilbao-oviedo
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-09T20:00:00+00:00,Celta,Barcelona,,,2,4,finished,false,datahub-football-data,laliga-2025-2026-2025-11-09-celta-barcelona
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-09T20:00:00+00:00,Mallorca,Getafe,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-09-mallorca-getafe
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-09T20:00:00+00:00,Valencia,Betis,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-09-valencia-betis
LaLiga,2025/2026,Spain,domestic_league,12,2025-11-09T20:00:00+00:00,Vallecano,Real Madrid,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-09-vallecano-real-madrid
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-21T20:00:00+00:00,Valencia,Levante,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-21-valencia-levante
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-22T20:00:00+00:00,Alaves,Celta,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-22-alaves-celta
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-22T20:00:00+00:00,Barcelona,Ath Bilbao,,,4,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-22-barcelona-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-22T20:00:00+00:00,Osasuna,Sociedad,,,1,3,finished,false,datahub-football-data,laliga-2025-2026-2025-11-22-osasuna-sociedad
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-22T20:00:00+00:00,Villarreal,Mallorca,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-22-villarreal-mallorca
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-23T20:00:00+00:00,Betis,Girona,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-23-betis-girona
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-23T20:00:00+00:00,Elche,Real Madrid,,,2,2,finished,false,datahub-football-data,laliga-2025-2026-2025-11-23-elche-real-madrid
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-23T20:00:00+00:00,Getafe,Ath Madrid,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-23-getafe-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-23T20:00:00+00:00,Oviedo,Vallecano,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-23-oviedo-vallecano
LaLiga,2025/2026,Spain,domestic_league,13,2025-11-24T20:00:00+00:00,Espanol,Sevilla,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-24-espanol-sevilla
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-28T20:00:00+00:00,Getafe,Elche,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-28-getafe-elche
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-29T20:00:00+00:00,Ath Madrid,Oviedo,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2025-11-29-ath-madrid-oviedo
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-29T20:00:00+00:00,Barcelona,Alaves,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-29-barcelona-alaves
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-29T20:00:00+00:00,Levante,Ath Bilbao,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2025-11-29-levante-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-29T20:00:00+00:00,Mallorca,Osasuna,,,2,2,finished,false,datahub-football-data,laliga-2025-2026-2025-11-29-mallorca-osasuna
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-30T20:00:00+00:00,Celta,Espanol,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-30-celta-espanol
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-30T20:00:00+00:00,Girona,Real Madrid,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-11-30-girona-real-madrid
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-30T20:00:00+00:00,Sevilla,Betis,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2025-11-30-sevilla-betis
LaLiga,2025/2026,Spain,domestic_league,14,2025-11-30T20:00:00+00:00,Sociedad,Villarreal,,,2,3,finished,false,datahub-football-data,laliga-2025-2026-2025-11-30-sociedad-villarreal
LaLiga,2025/2026,Spain,domestic_league,14,2025-12-01T20:00:00+00:00,Vallecano,Valencia,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-01-vallecano-valencia
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-02T20:00:00+00:00,Barcelona,Ath Madrid,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-02-barcelona-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-03T20:00:00+00:00,Ath Bilbao,Real Madrid,,,0,3,finished,false,datahub-football-data,laliga-2025-2026-2025-12-03-ath-bilbao-real-madrid
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-05T20:00:00+00:00,Oviedo,Mallorca,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-05-oviedo-mallorca
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-06T20:00:00+00:00,Alaves,Sociedad,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-06-alaves-sociedad
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-06T20:00:00+00:00,Ath Bilbao,Ath Madrid,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-06-ath-bilbao-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-06T20:00:00+00:00,Betis,Barcelona,,,3,5,finished,false,datahub-football-data,laliga-2025-2026-2025-12-06-betis-barcelona
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-06T20:00:00+00:00,Villarreal,Getafe,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-06-villarreal-getafe
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-07T20:00:00+00:00,Elche,Girona,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-07-elche-girona
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-07T20:00:00+00:00,Espanol,Vallecano,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-07-espanol-vallecano
LaLiga,2025/2026,Spain,domestic_league,15,2025-12-07T20:00:00+00:00,Real Madrid,Celta,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2025-12-07-real-madrid-celta
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-07T20:00:00+00:00,Valencia,Sevilla,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-07-valencia-sevilla
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-08T20:00:00+00:00,Osasuna,Levante,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-08-osasuna-levante
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-12T20:00:00+00:00,Sociedad,Girona,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2025-12-12-sociedad-girona
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-13T20:00:00+00:00,Ath Madrid,Valencia,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-13-ath-madrid-valencia
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-13T20:00:00+00:00,Barcelona,Osasuna,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-13-barcelona-osasuna
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-13T20:00:00+00:00,Getafe,Espanol,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-13-getafe-espanol
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-13T20:00:00+00:00,Mallorca,Elche,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-13-mallorca-elche
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-14T20:00:00+00:00,Alaves,Real Madrid,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2025-12-14-alaves-real-madrid
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-14T20:00:00+00:00,Celta,Ath Bilbao,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-14-celta-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,16,2025-12-14T20:00:00+00:00,Sevilla,Oviedo,,,4,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-14-sevilla-oviedo
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-15T20:00:00+00:00,Vallecano,Betis,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-15-vallecano-betis
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-19T20:00:00+00:00,Valencia,Mallorca,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-19-valencia-mallorca
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-20T20:00:00+00:00,Levante,Sociedad,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2025-12-20-levante-sociedad
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-20T20:00:00+00:00,Osasuna,Alaves,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-20-osasuna-alaves
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-20T20:00:00+00:00,Oviedo,Celta,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-20-oviedo-celta
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-20T20:00:00+00:00,Real Madrid,Sevilla,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-20-real-madrid-sevilla
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-21T20:00:00+00:00,Betis,Getafe,,,4,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-21-betis-getafe
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-21T20:00:00+00:00,Elche,Vallecano,,,4,0,finished,false,datahub-football-data,laliga-2025-2026-2025-12-21-elche-vallecano
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-21T20:00:00+00:00,Girona,Ath Madrid,,,0,3,finished,false,datahub-football-data,laliga-2025-2026-2025-12-21-girona-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,17,2025-12-21T20:00:00+00:00,Villarreal,Barcelona,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2025-12-21-villarreal-barcelona
LaLiga,2025/2026,Spain,domestic_league,18,2025-12-22T20:00:00+00:00,Ath Bilbao,Espanol,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2025-12-22-ath-bilbao-espanol
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-02T20:00:00+00:00,Vallecano,Getafe,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-02-vallecano-getafe
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-03T20:00:00+00:00,Celta,Valencia,,,4,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-03-celta-valencia
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-03T20:00:00+00:00,Elche,Villarreal,,,1,3,finished,false,datahub-football-data,laliga-2025-2026-2026-01-03-elche-villarreal
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-03T20:00:00+00:00,Espanol,Barcelona,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-03-espanol-barcelona
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-03T20:00:00+00:00,Osasuna,Ath Bilbao,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-03-osasuna-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-04T20:00:00+00:00,Alaves,Oviedo,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-04-alaves-oviedo
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-04T20:00:00+00:00,Mallorca,Girona,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-04-mallorca-girona
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-04T20:00:00+00:00,Real Madrid,Betis,,,5,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-04-real-madrid-betis
LaLiga,2025/2026,Spain,domestic_league,18,2026-01-04T20:00:00+00:00,Sevilla,Levante,,,0,3,finished,false,datahub-football-data,laliga-2025-2026-2026-01-04-sevilla-levante
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-04T20:00:00+00:00,Sociedad,Ath Madrid,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-04-sociedad-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-09T20:00:00+00:00,Getafe,Sociedad,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-09-getafe-sociedad
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-10T20:00:00+00:00,Girona,Osasuna,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-10-girona-osasuna
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-10T20:00:00+00:00,Oviedo,Betis,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-10-oviedo-betis
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-10T20:00:00+00:00,Valencia,Elche,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-10-valencia-elche
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-10T20:00:00+00:00,Villarreal,Alaves,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-10-villarreal-alaves
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-11T20:00:00+00:00,Levante,Espanol,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-11-levante-espanol
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-11T20:00:00+00:00,Vallecano,Mallorca,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-11-vallecano-mallorca
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-12T20:00:00+00:00,Sevilla,Celta,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-12-sevilla-celta
LaLiga,2025/2026,Spain,domestic_league,19,2026-01-16T20:00:00+00:00,Espanol,Girona,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-16-espanol-girona
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-17T20:00:00+00:00,Betis,Villarreal,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-17-betis-villarreal
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-17T20:00:00+00:00,Mallorca,Ath Bilbao,,,3,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-17-mallorca-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-17T20:00:00+00:00,Osasuna,Oviedo,,,3,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-17-osasuna-oviedo
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-17T20:00:00+00:00,Real Madrid,Levante,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-17-real-madrid-levante
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-18T20:00:00+00:00,Ath Madrid,Alaves,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-18-ath-madrid-alaves
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-18T20:00:00+00:00,Celta,Vallecano,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-18-celta-vallecano
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-18T20:00:00+00:00,Getafe,Valencia,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-18-getafe-valencia
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-18T20:00:00+00:00,Sociedad,Barcelona,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-18-sociedad-barcelona
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-19T20:00:00+00:00,Elche,Sevilla,,,2,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-19-elche-sevilla
LaLiga,2025/2026,Spain,domestic_league,20,2026-01-23T20:00:00+00:00,Levante,Elche,,,3,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-23-levante-elche
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-24T20:00:00+00:00,Sevilla,Ath Bilbao,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-24-sevilla-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-24T20:00:00+00:00,Valencia,Espanol,,,3,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-24-valencia-espanol
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-24T20:00:00+00:00,Vallecano,Osasuna,,,1,3,finished,false,datahub-football-data,laliga-2025-2026-2026-01-24-vallecano-osasuna
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-24T20:00:00+00:00,Villarreal,Real Madrid,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-24-villarreal-real-madrid
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-25T20:00:00+00:00,Alaves,Betis,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-25-alaves-betis
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-25T20:00:00+00:00,Ath Madrid,Mallorca,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-25-ath-madrid-mallorca
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-25T20:00:00+00:00,Barcelona,Oviedo,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-25-barcelona-oviedo
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-25T20:00:00+00:00,Sociedad,Celta,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-25-sociedad-celta
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-26T20:00:00+00:00,Girona,Getafe,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-01-26-girona-getafe
LaLiga,2025/2026,Spain,domestic_league,21,2026-01-30T20:00:00+00:00,Espanol,Alaves,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-30-espanol-alaves
LaLiga,2025/2026,Spain,domestic_league,22,2026-01-31T20:00:00+00:00,Elche,Barcelona,,,1,3,finished,false,datahub-football-data,laliga-2025-2026-2026-01-31-elche-barcelona
LaLiga,2025/2026,Spain,domestic_league,22,2026-01-31T20:00:00+00:00,Levante,Ath Madrid,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-31-levante-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,22,2026-01-31T20:00:00+00:00,Osasuna,Villarreal,,,2,2,finished,false,datahub-football-data,laliga-2025-2026-2026-01-31-osasuna-villarreal
LaLiga,2025/2026,Spain,domestic_league,22,2026-01-31T20:00:00+00:00,Oviedo,Girona,,,1,0,finished,false,datahub-football-data,laliga-2025-2026-2026-01-31-oviedo-girona
LaLiga,2025/2026,Spain,domestic_league,22,2026-02-01T20:00:00+00:00,Ath Bilbao,Sociedad,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-01-ath-bilbao-sociedad
LaLiga,2025/2026,Spain,domestic_league,22,2026-02-01T20:00:00+00:00,Betis,Valencia,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-01-betis-valencia
LaLiga,2025/2026,Spain,domestic_league,22,2026-02-01T20:00:00+00:00,Getafe,Celta,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2026-02-01-getafe-celta
LaLiga,2025/2026,Spain,domestic_league,22,2026-02-01T20:00:00+00:00,Real Madrid,Vallecano,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-01-real-madrid-vallecano
LaLiga,2025/2026,Spain,domestic_league,22,2026-02-02T20:00:00+00:00,Mallorca,Sevilla,,,4,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-02-mallorca-sevilla
LaLiga,2025/2026,Spain,domestic_league,22,2026-02-06T20:00:00+00:00,Celta,Osasuna,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-06-celta-osasuna
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-07T20:00:00+00:00,Barcelona,Mallorca,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2026-02-07-barcelona-mallorca
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-07T20:00:00+00:00,Sociedad,Elche,,,3,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-07-sociedad-elche
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-08T20:00:00+00:00,Alaves,Getafe,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-08-alaves-getafe
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-08T20:00:00+00:00,Ath Bilbao,Levante,,,4,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-08-ath-bilbao-levante
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-08T20:00:00+00:00,Ath Madrid,Betis,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-08-ath-madrid-betis
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-08T20:00:00+00:00,Sevilla,Girona,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-08-sevilla-girona
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-08T20:00:00+00:00,Valencia,Real Madrid,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-08-valencia-real-madrid
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-09T20:00:00+00:00,Villarreal,Espanol,,,4,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-09-villarreal-espanol
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-13T20:00:00+00:00,Elche,Osasuna,,,0,0,finished,false,datahub-football-data,laliga-2025-2026-2026-02-13-elche-osasuna
LaLiga,2025/2026,Spain,domestic_league,23,2026-02-14T20:00:00+00:00,Espanol,Celta,,,2,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-14-espanol-celta
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-14T20:00:00+00:00,Getafe,Villarreal,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-14-getafe-villarreal
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-14T20:00:00+00:00,Real Madrid,Sociedad,,,4,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-14-real-madrid-sociedad
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-14T20:00:00+00:00,Sevilla,Alaves,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-14-sevilla-alaves
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-15T20:00:00+00:00,Levante,Valencia,,,0,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-15-levante-valencia
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-15T20:00:00+00:00,Mallorca,Betis,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-15-mallorca-betis
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-15T20:00:00+00:00,Oviedo,Ath Bilbao,,,1,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-15-oviedo-ath-bilbao
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-15T20:00:00+00:00,Vallecano,Ath Madrid,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2026-02-15-vallecano-ath-madrid
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-16T20:00:00+00:00,Girona,Barcelona,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-16-girona-barcelona
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-18T20:00:00+00:00,Levante,Villarreal,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-18-levante-villarreal
LaLiga,2025/2026,Spain,domestic_league,24,2026-02-20T20:00:00+00:00,Ath Bilbao,Elche,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-20-ath-bilbao-elche
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-21T20:00:00+00:00,Ath Madrid,Espanol,,,4,2,finished,false,datahub-football-data,laliga-2025-2026-2026-02-21-ath-madrid-espanol
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-21T20:00:00+00:00,Betis,Vallecano,,,1,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-21-betis-vallecano
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-21T20:00:00+00:00,Osasuna,Real Madrid,,,2,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-21-osasuna-real-madrid
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-21T20:00:00+00:00,Sociedad,Oviedo,,,3,3,finished,false,datahub-football-data,laliga-2025-2026-2026-02-21-sociedad-oviedo
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-22T20:00:00+00:00,Barcelona,Levante,,,3,0,finished,false,datahub-football-data,laliga-2025-2026-2026-02-22-barcelona-levante
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-22T20:00:00+00:00,Celta,Mallorca,,,2,0,finished,false,datahub-football-data,laliga-2025-2026-2026-02-22-celta-mallorca
LaLiga,2025/2026,Spain,domestic_league,25,2026-02-22T20:00:00+00:00,Getafe,Sevilla,,,0,1,finished,false,datahub-football-data,laliga-2025-2026-2026-02-22-getafe-sevilla
